postUrl,description,commentCount,likeCount,pubDate,Post_Number,BreakDown,Tagged
https://www.instagram.com/p/CX2jqHBFdgR/,Celebrate Christmas the @diorbeauty way with #DiorLaCollectionPrivée that's only available at #DiorBeauty's @ion_orchard boutique and online store. 📸 Images courtesy of @dior,40,,2021-12-24T04:38:06.000Z,47,"['Celebrate', 'Christmas', 'the', '@diorbeauty', 'way', 'with', '#DiorLaCollectionPrivée', ""that's"", 'only', 'available', 'at', ""#DiorBeauty's"", '@ion_orchard', 'boutique', 'and', 'online', 'store.', '📸', 'Images', 'courtesy', 'of', '@dior']","['diorbeauty', 'ionorchard', 'dior']"
https://www.instagram.com/p/CX0kJdTluW9/,"A trinity of icons, just because. Which do you love the most? #BallonBleu #CartierLove #SantosdeCartier 📸 Images courtesy of @cartier #CartierCelebrates",52,,2021-12-23T10:03:54.000Z,48,"['A', 'trinity', 'of', 'icons,', 'just', 'because.', 'Which', 'do', 'you', 'love', 'the', 'most?', '#BallonBleu', '#CartierLove', '#SantosdeCartier', '📸', 'Images', 'courtesy', 'of', '@cartier', '#CartierCelebrates']",['cartier']
https://www.instagram.com/p/CXyCeCwFGAh/,New year. New resolutions. New bags. You just need to pick a colour. @louisvuitton 📸 @ivanhoharlim for @bagaholicboy #LVCoussin,56,,2021-12-22T10:31:08.000Z,49,"['New', 'year.', 'New', 'resolutions.', 'New', 'bags.', 'You', 'just', 'need', 'to', 'pick', 'a', 'colour.', '@louisvuitton', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', '#LVCoussin']","['louisvuitton', 'ivanhoharlim', 'bagaholicboy']"
https://www.instagram.com/p/CXvydnhFM1w/,"He’s round, he’s plump and he’s back! #3DBB is back for the second half of @gucci’s @theshoppesmbs flagship tour. And he has a new bag too! #GucciMBS",86,1072.0,2021-12-21T13:33:25.000Z,50,"['He’s', 'round,', 'he’s', 'plump', 'and', 'he’s', 'back!', '#3DBB', 'is', 'back', 'for', 'the', 'second', 'half', 'of', '@gucci’s', '@theshoppesmbs', 'flagship', 'tour.', 'And', 'he', 'has', 'a', 'new', 'bag', 'too!', '#GucciMBS']","['guccis', 'theshoppesmbs']"
https://www.instagram.com/p/CXs44KAl-RY/,Just because. Just do it. #JusteunClou 📸 Images courtesy of @cartier #CartierCelebrates #CartierLoveIsAll,74,,2021-12-20T10:31:07.000Z,51,"['Just', 'because.', 'Just', 'do', 'it.', '#JusteunClou', '📸', 'Images', 'courtesy', 'of', '@cartier', '#CartierCelebrates', '#CartierLoveIsAll']",['cartier']
https://www.instagram.com/p/CXm_pzXFD3v/,"Cruising into the new year with these #CHANELCruise cuties. Heavy metal, wooden wonder, striped classic on the mini little Boy? 📸 Images courtesy of @chanelofficial #tagafriend",44,,2021-12-18T03:34:53.000Z,52,"['Cruising', 'into', 'the', 'new', 'year', 'with', 'these', '#CHANELCruise', 'cuties.', 'Heavy', 'metal,', 'wooden', 'wonder,', 'striped', 'classic', 'on', 'the', 'mini', 'little', 'Boy?', '📸', 'Images', 'courtesy', 'of', '@chanelofficial', '#tagafriend']",['chanelofficial']
https://www.instagram.com/p/CXliATfPO2N/,"Time for a festive math question. If this holiday wreath is 30 cm across, how wide is the @toryburch #TMonogram Mini Tote? Correct/closest answer gets a BB bottle. #ToryBurchSG 💐 @outof.stalk",118,,2021-12-17T13:56:34.000Z,53,"['Time', 'for', 'a', 'festive', 'math', 'question.', 'If', 'this', 'holiday', 'wreath', 'is', '30', 'cm', 'across,', 'how', 'wide', 'is', 'the', '@toryburch', '#TMonogram', 'Mini', 'Tote?', 'Correct/closest', 'answer', 'gets', 'a', 'BB', 'bottle.', '#ToryBurchSG', '💐', '@outof.stalk']","['toryburch', 'outofstalk']"
https://www.instagram.com/p/CXizb7LlLTa/,Monogram. Mania. Moynat. Which caught your eye? 📸 Images courtesy of @moynat #tagafriend,70,,2021-12-16T12:31:10.000Z,54,"['Monogram.', 'Mania.', 'Moynat.', 'Which', 'caught', 'your', 'eye?', '📸', 'Images', 'courtesy', 'of', '@moynat', '#tagafriend']",['moynat']
https://www.instagram.com/p/CXdbZYQFApe/,"From makeup to skincare and fragrances for men and women, @chanel.beauty has got you covered for the festive season. Also, did you know they offer a small selection of SLGs and sunnies at their standalone beauty stores in Singapore too? 📸 @ivanhoharlim for @bagaholicboy #CHANELFragrance #CHANELSkincare",104,,2021-12-14T10:24:54.000Z,55,"['From', 'makeup', 'to', 'skincare', 'and', 'fragrances', 'for', 'men', 'and', 'women,', '@chanel.beauty', 'has', 'got', 'you', 'covered', 'for', 'the', 'festive', 'season.', 'Also,', 'did', 'you', 'know', 'they', 'offer', 'a', 'small', 'selection', 'of', 'SLGs', 'and', 'sunnies', 'at', 'their', 'standalone', 'beauty', 'stores', 'in', 'Singapore', 'too?', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', '#CHANELFragrance', '#CHANELSkincare']","['chanelbeauty', 'ivanhoharlim', 'bagaholicboy']"
https://www.instagram.com/p/CXa3hyGFnvu/,"It’s ok to be a little obsessed with shoes, especially if they are from @chanelofficial… #CHANELCruise
-
Creative Direction: @fakedcandid
DOP: @jeffchangstudio 
Post Production: @studio_visualize
Hair & Makeup: @msrinasim 
Model: @mandystenzel / @mannequinstudio",82,,2021-12-13T10:33:00.000Z,56,"['It’s', 'ok', 'to', 'be', 'a', 'little', 'obsessed', 'with', 'shoes,', 'especially', 'if', 'they', 'are', 'from', '@chanelofficial…', '#CHANELCruise', '-', 'Creative', 'Direction:', '@fakedcandid', 'DOP:', '@jeffchangstudio', 'Post', 'Production:', '@studio_visualize', 'Hair', '&', 'Makeup:', '@msrinasim', 'Model:', '@mandystenzel', '/', '@mannequinstudio']","['chanelofficial', 'fakedcandid', 'jeffchangstudio', 'studiovisualize', 'msrinasim', 'mandystenzel', 'mannequinstudio']"
https://www.instagram.com/p/CXYfbNrlias/,"Come on, baby, light my fire. What's your fave brand and scent? #sharingiscaring 📸 Images courtesy of the respective brands #tagafriend",144,,2021-12-12T12:23:54.000Z,57,"['Come', 'on,', 'baby,', 'light', 'my', 'fire.', ""What's"", 'your', 'fave', 'brand', 'and', 'scent?', '#sharingiscaring', '📸', 'Images', 'courtesy', 'of', 'the', 'respective', 'brands', '#tagafriend']",[]
https://www.instagram.com/p/CXWFeDwPwgw/,A Chanel kind of Christmas in Paris… 📸 Image courtesy of @chanelofficial #Chanel,48,,2021-12-11T13:58:37.000Z,58,"['A', 'Chanel', 'kind', 'of', 'Christmas', 'in', 'Paris…', '📸', 'Image', 'courtesy', 'of', '@chanelofficial', '#Chanel']",['chanelofficial']
https://www.instagram.com/p/CXSVes-P-e4/,Always about the details when it comes to #CHANELMetiersdart. What do you love? 📸 Images courtesy of @chanelofficial #Chanel #tagafriend,72,,2021-12-10T03:01:33.000Z,59,"['Always', 'about', 'the', 'details', 'when', 'it', 'comes', 'to', '#CHANELMetiersdart.', 'What', 'do', 'you', 'love?', '📸', 'Images', 'courtesy', 'of', '@chanelofficial', '#Chanel', '#tagafriend']",['chanelofficial']
https://www.instagram.com/p/CXN8btXlxEH/,"Some new, some old, but all classics. What’s your fave @dior #DiorBookTote? And as always, do head down to your nearest Dior boutique for more info! 📸 Images courtesy of #Dior #DiorCruise #tagafriend",83,,2021-12-08T10:05:44.000Z,60,"['Some', 'new,', 'some', 'old,', 'but', 'all', 'classics.', 'What’s', 'your', 'fave', '@dior', '#DiorBookTote?', 'And', 'as', 'always,', 'do', 'head', 'down', 'to', 'your', 'nearest', 'Dior', 'boutique', 'for', 'more', 'info!', '📸', 'Images', 'courtesy', 'of', '#Dior', '#DiorCruise', '#tagafriend']",['dior']
https://www.instagram.com/p/CXLx5otPYcN/,All ready to go for gold this festive season with @chanelofficial’s #N5. 📸 @ivanhoharlim for @bagaholicboy #CHANELFragrance,65,,2021-12-07T13:55:13.000Z,61,"['All', 'ready', 'to', 'go', 'for', 'gold', 'this', 'festive', 'season', 'with', '@chanelofficial’s', '#N5.', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', '#CHANELFragrance']","['chanelofficials', 'ivanhoharlim', 'bagaholicboy']"
https://www.instagram.com/p/CXKl85RvWyO/,"Not 1,  not 2, but 4 more reasons to visit @prada’s #PradaGlow pop-up at @paragon.sg now. Time to sparkle and shine boys and girls! 📸 @ivanhoharlim for @bagaholicboy #Prada",50,,2021-12-07T02:51:34.000Z,62,"['Not', '1,', 'not', '2,', 'but', '4', 'more', 'reasons', 'to', 'visit', '@prada’s', '#PradaGlow', 'pop-up', 'at', '@paragon.sg', 'now.', 'Time', 'to', 'sparkle', 'and', 'shine', 'boys', 'and', 'girls!', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', '#Prada']","['pradas', 'paragonsg', 'ivanhoharlim', 'bagaholicboy']"
https://www.instagram.com/p/CXI2NN9FQVm/,"Party like it’s 2020 with @louisvuitton’s massively decked out Party Trunk, complete with disco ball. Best enjoyed at home, with up to 5 visitors, of course. 📸 Images courtesy of #LouisVuitton #tagafriend",42,,2021-12-06T10:35:07.000Z,63,"['Party', 'like', 'it’s', '2020', 'with', '@louisvuitton’s', 'massively', 'decked', 'out', 'Party', 'Trunk,', 'complete', 'with', 'disco', 'ball.', 'Best', 'enjoyed', 'at', 'home,', 'with', 'up', 'to', '5', 'visitors,', 'of', 'course.', '📸', 'Images', 'courtesy', 'of', '#LouisVuitton', '#tagafriend']",['louisvuittons']
https://www.instagram.com/p/CXEEeEqvO7q/,"Since many of us will be staying home for the holidays, then let’s make it a beautiful one… @chanelofficial… #ChanelFineJewelry #CocoCrush
-
DOP: @ivanhoharlim 
Creative Direction: @bagaholicboy
Production: @wongisaac 
Hair & Makeup: @teyalicia & @larryyeo using @theouai / @sephorasg & @chanel.beauty
Model: @vivienongkindaofficial / @mannequinstudio",90,,2021-12-04T14:03:33.000Z,64,"['Since', 'many', 'of', 'us', 'will', 'be', 'staying', 'home', 'for', 'the', 'holidays,', 'then', 'let’s', 'make', 'it', 'a', 'beautiful', 'one…', '@chanelofficial…', '#ChanelFineJewelry', '#CocoCrush', '-', 'DOP:', '@ivanhoharlim', 'Creative', 'Direction:', '@bagaholicboy', 'Production:', '@wongisaac', 'Hair', '&', 'Makeup:', '@teyalicia', '&', '@larryyeo', 'using', '@theouai', '/', '@sephorasg', '&', '@chanel.beauty', 'Model:', '@vivienongkindaofficial', '/', '@mannequinstudio']","['chanelofficial', 'ivanhoharlim', 'bagaholicboy', 'wongisaac', 'teyalicia', 'larryyeo', 'theouai', 'sephorasg', 'chanelbeauty', 'vivienongkindaofficial', 'mannequinstudio']"
https://www.instagram.com/p/CXBfAwzlukD/,"Glow up with #PradaGlow, @prada’s festive pop-up that’s now happening at @paragon.sg. Check out their holiday offerings from RTW to bags and everything else in-between. 📽 #DoubleDucky for @bagaholicboy #PradaSG",50,510.0,2021-12-03T14:00:35.000Z,65,"['Glow', 'up', 'with', '#PradaGlow,', '@prada’s', 'festive', 'pop-up', 'that’s', 'now', 'happening', 'at', '@paragon.sg.', 'Check', 'out', 'their', 'holiday', 'offerings', 'from', 'RTW', 'to', 'bags', 'and', 'everything', 'else', 'in-between.', '📽', '#DoubleDucky', 'for', '@bagaholicboy', '#PradaSG']","['pradas', 'paragonsg', 'bagaholicboy']"
https://www.instagram.com/p/CW-hq9jvnYQ/,"This is actually what they mean when they say ‘LOVE at first sight’, don’t you agree? #CartierLOVE 📸 Images courtesy of @cartier #CartierSG",78,,2021-12-02T10:23:17.000Z,66,"['This', 'is', 'actually', 'what', 'they', 'mean', 'when', 'they', 'say', '‘LOVE', 'at', 'first', 'sight’,', 'don’t', 'you', 'agree?', '#CartierLOVE', '📸', 'Images', 'courtesy', 'of', '@cartier', '#CartierSG']",['cartier']
https://www.instagram.com/p/CW7_rjXPGPw/,Start December right by getting your beauty gifts in order with @diorbeauty. What’s on your wish list? 📸 Images courtesy of #DiorBeauty #DiorHoliday,48,,2021-12-01T10:47:47.000Z,67,"['Start', 'December', 'right', 'by', 'getting', 'your', 'beauty', 'gifts', 'in', 'order', 'with', '@diorbeauty.', 'What’s', 'on', 'your', 'wish', 'list?', '📸', 'Images', 'courtesy', 'of', '#DiorBeauty', '#DiorHoliday']",['diorbeauty']
https://www.instagram.com/p/CW5wmp-vT3c/,Dreaming of @dior… #DiorBobby 📸 Image courtesy of #Dior #DiorCruise,26,,2021-11-30T13:57:34.000Z,68,"['Dreaming', 'of', '@dior…', '#DiorBobby', '📸', 'Image', 'courtesy', 'of', '#Dior', '#DiorCruise']",['dior']
https://www.instagram.com/p/CWyB1PAP8ma/,Step 1. Pick a new passport case. Step 2. Pick a country you really want to fly to right now. Step 3. Input answers 1 and 2 into comments. Because sharing is caring. 📸 Images courtesy of the respective brands. #tagafriend,124,,2021-11-27T13:54:10.000Z,69,"['Step', '1.', 'Pick', 'a', 'new', 'passport', 'case.', 'Step', '2.', 'Pick', 'a', 'country', 'you', 'really', 'want', 'to', 'fly', 'to', 'right', 'now.', 'Step', '3.', 'Input', 'answers', '1', 'and', '2', 'into', 'comments.', 'Because', 'sharing', 'is', 'caring.', '📸', 'Images', 'courtesy', 'of', 'the', 'respective', 'brands.', '#tagafriend']",[]
https://www.instagram.com/p/CWua65gFFo_/,"Christmas windows are always a treat, and this one by @dior is certainly spectacular, isn’t it? 📸 Image courtesy of #Dior #DiorCruise",48,,2021-11-26T04:16:26.000Z,70,"['Christmas', 'windows', 'are', 'always', 'a', 'treat,', 'and', 'this', 'one', 'by', '@dior', 'is', 'certainly', 'spectacular,', 'isn’t', 'it?', '📸', 'Image', 'courtesy', 'of', '#Dior', '#DiorCruise']",['dior']
https://www.instagram.com/p/CWqTRa6PgM-/,"Do the bags match the flowers? Or do the flowers match the bags? New in from @toryburch, the Eleanor and the Lee Radziwill in rich floral brocade. 📸 @ivanhoharlim for @bagaholicboy 💐 @floralmagic_ #ToryBurchHoliday21",42,,2021-11-24T13:52:39.000Z,71,"['Do', 'the', 'bags', 'match', 'the', 'flowers?', 'Or', 'do', 'the', 'flowers', 'match', 'the', 'bags?', 'New', 'in', 'from', '@toryburch,', 'the', 'Eleanor', 'and', 'the', 'Lee', 'Radziwill', 'in', 'rich', 'floral', 'brocade.', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', '💐', '@floralmagic_', '#ToryBurchHoliday21']","['toryburch', 'ivanhoharlim', 'bagaholicboy', 'floralmagic']"
https://www.instagram.com/p/CWkvKu6vrql/,Thirsty? #Bagaholicboy,187,,2021-11-22T10:00:57.000Z,72,"['Thirsty?', '#Bagaholicboy']",[]
https://www.instagram.com/p/CWilaq2vAPJ/,"Dual compartments, a tiny half-moon mirror and a little top handle. All packed into a small circle measuring some 12 cm by 11.5 cm by 5 cm. Oh, and there’s a long sling chain too. What’s not to love? 📸 Images courtesy of @chanelofficial #CHANELCruise #tagafriend",56,,2021-11-21T13:57:16.000Z,73,"['Dual', 'compartments,', 'a', 'tiny', 'half-moon', 'mirror', 'and', 'a', 'little', 'top', 'handle.', 'All', 'packed', 'into', 'a', 'small', 'circle', 'measuring', 'some', '12', 'cm', 'by', '11.5', 'cm', 'by', '5', 'cm.', 'Oh,', 'and', 'there’s', 'a', 'long', 'sling', 'chain', 'too.', 'What’s', 'not', 'to', 'love?', '📸', 'Images', 'courtesy', 'of', '@chanelofficial', '#CHANELCruise', '#tagafriend']",['chanelofficial']
https://www.instagram.com/p/CWfoQAsPoK2/,Blind for @balenciaga. 📸 @ivanhoharlim for @balenciaga #BalenciagaGossip,31,,2021-11-20T10:24:18.000Z,74,"['Blind', 'for', '@balenciaga.', '📸', '@ivanhoharlim', 'for', '@balenciaga', '#BalenciagaGossip']","['balenciaga', 'ivanhoharlim', 'balenciaga']"
https://www.instagram.com/p/CWapmbKvHWe/,"Colours make you happy, colours make you smile, colours make the world go round... 📸 Images courtesy of @hermes #HermesBastia",48,,2021-11-18T11:59:54.000Z,75,"['Colours', 'make', 'you', 'happy,', 'colours', 'make', 'you', 'smile,', 'colours', 'make', 'the', 'world', 'go', 'round...', '📸', 'Images', 'courtesy', 'of', '@hermes', '#HermesBastia']",['hermes']
https://www.instagram.com/p/CWX67zCljIw/,Fancy yourself a new clutch? The check out these @rimowa #RIMOWApersonal ones that come in 3 lovely hues. And now available in stores. Which will it be for you? 📽 @lioncolony for @bagaholicboy #RIMOWAsg,60,755.0,2021-11-17T10:36:10.000Z,76,"['Fancy', 'yourself', 'a', 'new', 'clutch?', 'The', 'check', 'out', 'these', '@rimowa', '#RIMOWApersonal', 'ones', 'that', 'come', 'in', '3', 'lovely', 'hues.', 'And', 'now', 'available', 'in', 'stores.', 'Which', 'will', 'it', 'be', 'for', 'you?', '📽', '@lioncolony', 'for', '@bagaholicboy', '#RIMOWAsg']","['rimowa', 'lioncolony', 'bagaholicboy']"
https://www.instagram.com/p/CWVkO2BPfew/,"Larger than life. And pretty cute too, don’t you think? @celine #CELINEBYHEDISLIMANE #FemaleXBB",58,,2021-11-16T12:36:47.000Z,77,"['Larger', 'than', 'life.', 'And', 'pretty', 'cute', 'too,', 'don’t', 'you', 'think?', '@celine', '#CELINEBYHEDISLIMANE', '#FemaleXBB']",['celine']
https://www.instagram.com/p/CWQXGKUvIFv/,"You have already seen what @Balenciaga is offering for #TheHackerProject, so now feast your eyes on @gucci’s line-up. Any faves here? And yes, both houses will launch their collections tomorrow in Singapore. 📸 Images courtesy of #Gucci #GucciAria @alessandro_michele",50,,2021-11-14T12:05:48.000Z,78,"['You', 'have', 'already', 'seen', 'what', '@Balenciaga', 'is', 'offering', 'for', '#TheHackerProject,', 'so', 'now', 'feast', 'your', 'eyes', 'on', '@gucci’s', 'line-up.', 'Any', 'faves', 'here?', 'And', 'yes,', 'both', 'houses', 'will', 'launch', 'their', 'collections', 'tomorrow', 'in', 'Singapore.', '📸', 'Images', 'courtesy', 'of', '#Gucci', '#GucciAria', '@alessandro_michele']","['Balenciaga', 'guccis', 'alessandromichele']"
https://www.instagram.com/p/CWPh4lxFe14/,"All your favourite #DiorCruise Book Tote bags at a glance. You just need to decide which one is the one for you? And as always, head down to your nearest #Dior boutique to find out more. 📸 Images courtesy of @dior @mariagraziachiuri",24,,2021-11-14T04:20:50.000Z,79,"['All', 'your', 'favourite', '#DiorCruise', 'Book', 'Tote', 'bags', 'at', 'a', 'glance.', 'You', 'just', 'need', 'to', 'decide', 'which', 'one', 'is', 'the', 'one', 'for', 'you?', 'And', 'as', 'always,', 'head', 'down', 'to', 'your', 'nearest', '#Dior', 'boutique', 'to', 'find', 'out', 'more.', '📸', 'Images', 'courtesy', 'of', '@dior', '@mariagraziachiuri']","['dior', 'mariagraziachiuri']"
https://www.instagram.com/p/CWIetG1Plox/,"Are you ready for Christmas? Or are you ready for Christmas! Also, meet the cutest tiny #ChanelVanity bags yet with little top handles. Pink? Or green? @chanelofficial 📸 @ivanhoharlim for @bagaholicboy x @takashimayasc #BBxTSC",80,,2021-11-11T10:38:22.000Z,80,"['Are', 'you', 'ready', 'for', 'Christmas?', 'Or', 'are', 'you', 'ready', 'for', 'Christmas!', 'Also,', 'meet', 'the', 'cutest', 'tiny', '#ChanelVanity', 'bags', 'yet', 'with', 'little', 'top', 'handles.', 'Pink?', 'Or', 'green?', '@chanelofficial', '📸', '@ivanhoharlim', 'for', '@bagaholicboy', 'x', '@takashimayasc', '#BBxTSC']","['chanelofficial', 'ivanhoharlim', 'bagaholicboy', 'takashimayasc']"
https://www.instagram.com/p/CWFGhXdvyzU/,"Here’s most everything from @balenciaga’s #TheHackerProject that will be launched on 15 November in Singapore. Reservations are also open, you just need to head down to find out more. What do you have your eye on? 📸 Images courtesy of #Balenciaga #tagafriend",64,,2021-11-10T03:09:20.000Z,81,"['Here’s', 'most', 'everything', 'from', '@balenciaga’s', '#TheHackerProject', 'that', 'will', 'be', 'launched', 'on', '15', 'November', 'in', 'Singapore.', 'Reservations', 'are', 'also', 'open,', 'you', 'just', 'need', 'to', 'head', 'down', 'to', 'find', 'out', 'more.', 'What', 'do', 'you', 'have', 'your', 'eye', 'on?', '📸', 'Images', 'courtesy', 'of', '#Balenciaga', '#tagafriend']",['balenciagas']
https://www.instagram.com/p/CWDStVoF4mH/,Same but different. @balenciaga’s #TheHackerProject will drop in Singapore on 15 November 2021 at #Balenciaga @paragon.sg and @theshoppesmbs. What are you eyeing? 📽 #DoubleDucky for @bagaholicboy #tagafriend,44,557.0,2021-11-09T10:22:28.000Z,82,"['Same', 'but', 'different.', '@balenciaga’s', '#TheHackerProject', 'will', 'drop', 'in', 'Singapore', 'on', '15', 'November', '2021', 'at', '#Balenciaga', '@paragon.sg', 'and', '@theshoppesmbs.', 'What', 'are', 'you', 'eyeing?', '📽', '#DoubleDucky', 'for', '@bagaholicboy', '#tagafriend']","['balenciagas', 'paragonsg', 'theshoppesmbs', 'bagaholicboy']"
https://www.instagram.com/p/CV-iwujvqAP/,"Wherever life plants you, bloom with grace. @chanelofficial #ChanelVanity",18,,2021-11-07T14:01:25.000Z,83,"['Wherever', 'life', 'plants', 'you,', 'bloom', 'with', 'grace.', '@chanelofficial', '#ChanelVanity']",['chanelofficial']
https://www.instagram.com/p/CV5BM7ev700/,"The colour palette is on point, the bags are cute and those water bottles are love. Yes, the #DiorSpring22 collection for the boys is coming soon. 📸 Images courtesy of @dior #DiorOblique",60,,2021-11-05T10:31:58.000Z,84,"['The', 'colour', 'palette', 'is', 'on', 'point,', 'the', 'bags', 'are', 'cute', 'and', 'those', 'water', 'bottles', 'are', 'love.', 'Yes,', 'the', '#DiorSpring22', 'collection', 'for', 'the', 'boys', 'is', 'coming', 'soon.', '📸', 'Images', 'courtesy', 'of', '@dior', '#DiorOblique']",['dior']
